I,pattern,epsilon,chi,undercover_n,undercover_norm_n,cons_n,cons_norm_n,perf_n,perf_norm_n,max_auto_n,min_auto_n,mean_auto_n,lagrange_n
100,Medium,0,3,896.0,8.960000000000012,708.9603947082835,7.08960394708284,0.0,0.0,0.07143,-0.45489,-0.19597,896.0
100,Medium,0,4,896.0,8.960000000000012,708.9603947082835,7.08960394708284,0.0,0.0,0.07143,-0.45489,-0.19597,896.0
100,Medium,0,5,896.0,8.960000000000012,708.9603947082835,7.08960394708284,0.0,0.0,0.07143,-0.45489,-0.19597,896.0
100,Medium,0,6,896.0,8.960000000000012,708.9603947082835,7.08960394708284,0.0,0.0,0.07143,-0.45489,-0.19597,896.0
100,Medium,0,7,896.0,8.960000000000012,708.9603947082835,7.08960394708284,0.0,0.0,0.07143,-0.45489,-0.19597,896.0
100,Medium,0,8,896.0,8.960000000000012,708.9603947082835,7.08960394708284,0.0,0.0,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.01,3,920.9473267193598,9.209473267193598,708.9603947082835,7.08960394708284,24.94732671936005,0.24947326719360047,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.01,4,931.6135643431227,9.316135643431224,708.9603947082835,7.08960394708284,35.613564343122476,0.35613564343122495,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.01,5,940.5959405807464,9.405959405807462,708.9603947082835,7.08960394708284,44.59594058074618,0.44595940580746163,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.01,6,946.2774257292613,9.46277425729261,708.9603947082835,7.08960394708284,50.27742572926103,0.5027742572926106,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.01,7,949.8628712738157,9.498628712738155,708.9603947082835,7.08960394708284,53.86287127381549,0.5386287127381547,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.01,8,954.3871286995582,9.54387128699558,708.9603947082835,7.08960394708284,58.38712869955809,0.5838712869955812,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.02,3,945.8946534387203,9.4589465343872,708.9603947082835,7.08960394708284,49.8946534387201,0.49894653438720094,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.02,4,967.2271286862449,9.672271286862449,708.9603947082835,7.08960394708284,71.22712868624495,0.7122712868624499,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.02,5,985.1918811614923,9.851918811614924,708.9603947082835,7.08960394708284,89.19188116149236,0.8919188116149233,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.02,6,996.5548514585216,9.965548514585223,708.9603947082835,7.08960394708284,100.55485145852207,1.0055485145852212,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.02,7,1003.7257425476306,10.037257425476314,708.9603947082835,7.08960394708284,107.72574254763099,1.0772574254763094,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.02,8,1012.7742573991161,10.127742573991162,708.9603947082835,7.08960394708284,116.77425739911618,1.1677425739911624,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.03,3,970.8419801580801,9.708419801580801,708.9603947082835,7.08960394708284,74.84198015808022,0.7484198015808018,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.03,4,1002.8406930293676,10.028406930293675,708.9603947082835,7.08960394708284,106.84069302936742,1.0684069302936738,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.03,5,1029.787821742239,10.297878217422385,708.9603947082835,7.08960394708284,133.78782174223855,1.337878217422386,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.03,6,1046.832277187783,10.46832277187783,708.9603947082835,7.08960394708284,150.8322771877832,1.5083227718778318,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.03,7,1057.5886138214469,10.575886138214463,708.9603947082835,7.08960394708284,161.58861382144653,1.615886138214465,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.03,8,1071.1613860986747,10.711613860986747,708.9603947082835,7.08960394708284,175.16138609867443,1.7516138609867447,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.04,3,995.7893068774407,9.957893068774402,708.9603947082835,7.08960394708284,99.7893068774402,0.9978930687744019,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.04,4,1038.4542573724898,10.384542573724904,708.9603947082835,7.08960394708284,142.4542573724899,1.4245425737248998,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.04,5,1074.3837623229847,10.743837623229846,708.9603947082835,7.08960394708284,178.38376232298472,1.7838376232298465,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.04,6,1097.1097029170437,10.971097029170439,708.9603947082835,7.08960394708284,201.10970291704413,2.0110970291704424,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.04,7,1111.4514850952621,11.114514850952617,708.9603947082835,7.08960394708284,215.45148509526197,2.154514850952619,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.04,8,1129.5485147982326,11.295485147982328,708.9603947082835,7.08960394708284,233.54851479823236,2.335485147982325,0.07143,-0.45489,-0.19597,896.0
100,Medium,0.05,3,1020.7366335968005,10.207366335968002,708.9603947082835,7.08960394708284,124.73663359680029,1.2473663359680027,0.07143,-0.45489,-0.19597,896.0
